0.005 0.960568 0.0203644
0.015 0.942683 0.016704
0.025 0.966305 0.0223035
0.035 0.961513 0.0192091
0.045 0.994441 0.0259833
0.055 1.00753 0.0258094
0.065 0.997951 0.0228004
0.075 0.974611 0.0176566
0.085 0.990836 0.0198442
0.095 0.966201 0.0171717
0.105 0.979015 0.019418
0.115 0.976084 0.0200744
0.125 0.978141 0.0207743
0.135 1.0359 0.0297281
0.145 1.0446 0.0260166
0.155 1.03108 0.0289522
0.165 1.03919 0.0239389
0.175 1.04044 0.0246443
0.185 1.09016 0.0290341
0.195 1.07112 0.0291332
0.205 1.06371 0.0267159
0.215 1.08838 0.0292121
0.225 1.03647 0.0272826
0.235 1.01113 0.0198735
0.245 1.11614 0.0304833
0.255 1.06673 0.0258751
0.265 1.01049 0.0190669
0.275 1.04497 0.0252999
0.285 1.09066 0.0279382
0.295 1.13659 0.0352297
0.305 1.13411 0.0308953
0.315 1.08193 0.0224112
0.325 1.13663 0.0316935
0.335 1.12835 0.0294333
0.345 1.08213 0.0266359
0.355 1.08333 0.0299409
0.365 1.04241 0.021649
0.375 1.06747 0.0241485
0.385 1.09866 0.0299905
0.395 1.08023 0.0292534
0.405 1.08324 0.0258631
0.415 1.11102 0.0297003
0.425 1.05269 0.0205489
0.435 1.09134 0.025962
0.445 1.06545 0.0218011
0.455 1.10717 0.0277713
0.465 1.09794 0.0287004
0.475 1.11856 0.0329066
0.485 1.07297 0.0291242
0.495 1.06777 0.0226728
0.505 1.11109 0.0309987
0.515 1.11429 0.0277014
0.525 1.11114 0.0281192
0.535 1.1059 0.0296695
0.545 1.11796 0.0286833
0.555 1.13003 0.0259781
0.565 1.11657 0.031293
0.575 1.0832 0.021531
0.585 1.1229 0.028349
0.595 1.09345 0.0244807
0.605 1.09893 0.0255295
0.615 1.13535 0.0292669
0.625 1.12661 0.028013
0.635 1.13305 0.0319302
0.645 1.1367 0.0281385
0.655 1.14288 0.0287776
0.665 1.15406 0.0284953
0.675 1.17598 0.0320837
0.685 1.11909 0.0269712
0.695 1.13042 0.027533
0.705 1.10558 0.0260453
0.715 1.11702 0.0300317
0.725 1.10397 0.0246018
0.735 1.10701 0.0252891
